transaction_id,customer_id,card_id,amount,transaction_date,status,channel,category
8697,861,12,165280,2024-04-09,paid,mobile,여행
8698,8769,43,59362,2024-12-15,paid,online,패션
8699,9206,34,8408,2024-07-28,paid,mobile,식품
8700,5868,38,590177,2024-12-23,paid,offline,여행
8701,4366,6,48170,2024-08-21,paid,offline,여행
8702,8717,46,22749,2024-04-01,paid,mobile,외식
8703,9255,42,13211,2024-09-20,cancel,offline,외식
8704,9681,21,125549,2024-12-13,paid,offline,여행
8705,4479,48,11223,2024-11-18,paid,online,의료
8706,5495,29,67948,2024-05-31,paid,online,문화
8707,6304,4,26635,2024-03-12,cancel,offline,외식
8708,5456,3,16872,2024-12-22,cancel,offline,외식
8709,1701,41,79894,2024-02-14,cancel,online,여행
8710,868,4,57042,2024-09-22,paid,offline,패션
8711,9287,23,16701,2024-09-26,paid,mobile,주유
8712,6093,8,174279,2024-04-11,paid,online,외식
8713,3441,47,57179,2024-02-25,paid,mobile,문화
8714,4472,36,126040,2024-02-26,paid,offline,쇼핑
8715,3766,19,73243,2024-03-02,paid,online,의료
8716,6401,33,38600,2024-03-13,paid,offline,식품
8717,1780,23,39792,2024-10-12,paid,mobile,외식
8718,741,45,26356,2024-02-21,paid,mobile,의료
8719,4844,48,97370,2024-12-08,paid,offline,패션
8720,1955,9,280249,2024-01-07,paid,online,가전
8721,4559,36,220784,2024-12-14,paid,offline,여행
8722,2474,39,27021,2024-06-10,paid,online,패션
8723,5074,17,94588,2024-11-19,paid,mobile,교육
8724,120,27,132647,2024-07-10,paid,online,의료
8725,5345,8,43661,2024-07-27,paid,offline,교육
8726,5142,16,34240,2024-04-05,paid,online,의료
8727,4990,46,21937,2024-04-23,paid,offline,외식
8728,1011,30,20925,2024-02-12,paid,online,외식
8729,4600,11,112500,2024-02-25,paid,online,교육
8730,1758,40,391522,2024-06-04,paid,online,가전
8731,6841,50,71187,2024-05-21,paid,offline,여행
8732,1270,16,12605,2024-04-13,paid,online,외식
8733,2976,9,20672,2024-12-29,paid,mobile,외식
8734,851,49,125256,2024-02-02,paid,mobile,여행
8735,1871,29,10457,2024-11-28,paid,online,외식
8736,4211,24,760246,2024-08-22,paid,online,여행
8737,8836,7,48064,2024-04-26,paid,online,외식
8738,7932,3,101823,2024-04-05,paid,mobile,쇼핑
8739,2996,20,106656,2024-04-02,paid,offline,교육
8740,1044,5,18432,2024-04-11,paid,mobile,주유
8741,4058,2,98524,2024-01-20,paid,offline,외식
8742,7754,13,15589,2024-12-15,paid,online,문화
8743,4436,21,272905,2024-08-14,paid,offline,교육
8744,8024,39,27708,2024-07-24,paid,offline,패션
8745,4244,6,10435,2024-02-14,paid,offline,식품
8746,6493,45,46827,2024-02-01,paid,offline,여행
8747,5171,23,174321,2024-09-21,paid,online,식품
8748,1706,42,25189,2024-07-16,paid,mobile,외식
8749,822,3,105470,2024-10-24,paid,mobile,문화
8750,4468,34,58251,2024-08-16,paid,offline,쇼핑
8751,8530,39,269077,2024-04-16,paid,offline,여행
8752,568,3,563585,2024-01-10,paid,mobile,여행
8753,6779,49,67197,2024-04-09,refund,online,의료
8754,1718,2,36790,2024-12-04,refund,offline,의료
8755,7489,45,97174,2024-03-10,paid,mobile,교육
8756,2258,37,29071,2024-09-17,paid,offline,의료
8757,835,31,72364,2024-07-16,paid,mobile,식품
8758,4405,28,68691,2024-07-26,paid,offline,의료
8759,4600,1,48856,2024-01-16,paid,mobile,식품
8760,2449,16,151671,2024-10-10,cancel,mobile,가전
8761,348,32,29141,2024-02-18,paid,mobile,쇼핑
8762,1725,49,53447,2024-11-02,paid,mobile,패션
8763,5845,9,258068,2024-12-15,paid,online,패션
8764,5047,2,32421,2024-03-14,paid,online,쇼핑
8765,6028,24,33899,2024-09-22,paid,mobile,외식
8766,5705,5,17333,2024-08-25,paid,offline,외식
8767,3253,10,48549,2024-03-06,paid,mobile,문화
8768,7440,50,45206,2024-07-20,paid,mobile,문화
8769,7236,29,333068,2024-11-20,paid,mobile,의료
8770,5450,40,115810,2024-08-24,refund,mobile,쇼핑
8771,9209,47,13751,2024-04-14,paid,mobile,패션
8772,6983,12,28400,2024-05-23,paid,mobile,식품
8773,950,13,336303,2024-09-14,paid,offline,가전
8774,7646,40,127003,2024-07-27,paid,offline,가전
8775,1045,21,220078,2024-04-29,paid,online,패션
8776,7696,27,100723,2024-10-15,paid,mobile,쇼핑
8777,7687,12,81137,2024-05-22,paid,mobile,의료
8778,2008,13,176748,2024-02-08,paid,mobile,가전
8779,7043,23,211113,2024-04-28,paid,offline,교육
8780,5236,16,126878,2024-07-12,paid,online,여행
8781,7809,46,220736,2024-01-29,paid,offline,교육
8782,3620,8,114388,2024-02-11,paid,online,여행
8783,148,46,34367,2024-05-19,refund,offline,식품
8784,8571,9,110954,2024-02-21,paid,online,문화
8785,4811,35,122691,2024-03-07,paid,mobile,가전
8786,4792,3,229455,2024-07-13,paid,offline,여행
8787,7902,11,95879,2024-02-15,paid,offline,쇼핑
8788,8721,7,56148,2024-06-17,cancel,offline,의료
8789,7564,36,36822,2024-11-25,refund,mobile,주유
8790,3710,11,223237,2024-06-21,paid,online,의료
8791,2628,33,8314,2024-05-09,cancel,offline,주유
8792,9903,24,29996,2024-09-05,paid,offline,문화
8793,8638,26,19535,2024-06-07,paid,offline,패션
8794,8865,48,11494,2024-03-22,paid,online,식품
8795,4186,22,11830,2024-10-14,paid,mobile,식품
8796,3406,15,112067,2024-09-04,paid,mobile,가전
8797,1386,48,100641,2024-08-07,paid,online,쇼핑
8798,3650,8,26375,2024-05-15,paid,offline,문화
8799,2735,35,23910,2024-03-04,paid,offline,식품
8800,5569,17,16260,2024-12-05,paid,offline,주유
8801,1588,18,22086,2024-03-18,paid,offline,주유
8802,6497,41,6017,2024-01-26,paid,mobile,식품
8803,3901,42,87675,2024-07-29,paid,offline,교육
8804,9169,45,13321,2024-11-01,paid,offline,의료
8805,516,12,15439,2024-12-17,paid,offline,주유
8806,4605,6,13551,2024-04-03,paid,mobile,패션
8807,8103,41,102824,2024-04-03,paid,offline,문화
8808,3715,29,40459,2024-03-05,paid,offline,의료
8809,9882,29,12031,2024-04-10,paid,mobile,문화
8810,5454,43,57965,2024-10-14,paid,online,패션
8811,7408,31,30221,2024-09-01,paid,online,의료
8812,8371,18,22000,2024-07-09,paid,offline,식품
8813,5164,32,10581,2024-02-13,paid,online,식품
8814,8525,35,202793,2024-11-23,paid,mobile,쇼핑
8815,6513,37,8648,2024-10-17,paid,online,외식
8816,7726,10,5238,2024-10-07,paid,online,주유
8817,8683,42,9641,2024-05-17,paid,online,식품
8818,4911,6,59766,2024-07-15,cancel,mobile,패션
8819,4720,35,160907,2024-10-19,paid,mobile,여행
8820,9135,27,84877,2024-03-03,paid,offline,패션
8821,4052,14,101365,2024-02-15,refund,mobile,의료
8822,9827,40,67774,2024-06-06,paid,online,주유
8823,6076,25,55766,2024-09-11,paid,online,패션
8824,6222,47,37022,2024-11-27,paid,online,패션
8825,9195,33,22101,2024-12-05,paid,offline,외식
8826,4837,30,141078,2024-11-30,paid,online,가전
8827,2822,11,20407,2024-03-23,paid,offline,패션
8828,150,43,28679,2024-06-27,paid,mobile,문화
8829,510,14,86496,2024-04-23,paid,offline,여행
8830,3470,37,15666,2024-10-17,paid,offline,주유
8831,9508,8,115047,2024-05-18,paid,online,여행
8832,2723,29,154323,2024-06-23,paid,offline,가전
8833,4701,3,53263,2024-08-22,paid,online,의료
8834,8298,34,120012,2024-11-17,paid,offline,여행
8835,9202,2,81877,2024-12-11,paid,online,쇼핑
8836,7217,10,33656,2024-01-22,paid,offline,외식
8837,5342,35,216284,2024-11-03,paid,online,가전
8838,7409,46,85784,2024-06-03,paid,online,가전
8839,4175,34,13593,2024-07-20,paid,offline,패션
8840,6218,50,147975,2024-06-23,paid,offline,주유
8841,5354,12,477207,2024-08-30,paid,mobile,교육
8842,5608,11,82912,2024-04-19,paid,offline,여행
8843,4722,50,437373,2024-06-07,paid,online,가전
8844,148,33,109027,2024-04-16,paid,offline,교육
8845,6504,5,25414,2024-08-17,paid,offline,쇼핑
8846,4222,12,15620,2024-03-14,paid,offline,주유
8847,2979,42,565306,2024-07-22,paid,mobile,여행
8848,5672,13,105464,2024-01-23,paid,mobile,교육
8849,1859,31,94631,2024-02-01,paid,offline,가전
8850,1915,19,97123,2024-10-07,paid,mobile,쇼핑
8851,3166,36,18133,2024-11-10,refund,offline,식품
8852,7066,10,23627,2024-03-04,paid,offline,패션
8853,5843,44,97492,2024-07-05,paid,offline,패션
8854,543,30,601698,2024-12-15,paid,offline,가전
8855,7716,35,35613,2024-11-12,paid,mobile,교육
8856,2888,40,92046,2024-09-08,paid,online,여행
8857,6530,45,66269,2024-12-06,cancel,mobile,교육
8858,1661,16,111691,2024-08-13,cancel,mobile,가전
8859,6540,50,14517,2024-12-12,paid,mobile,식품
8860,2864,17,91812,2024-02-15,paid,online,교육
8861,8561,1,43247,2024-01-22,paid,mobile,의료
8862,20,24,47800,2024-04-03,paid,offline,외식
8863,7768,45,33583,2024-11-03,paid,mobile,교육
8864,4638,21,98380,2024-02-29,refund,online,가전
8865,3803,17,58554,2024-03-05,paid,mobile,외식
8866,4559,10,81090,2024-06-18,paid,offline,의료
8867,6164,34,76540,2024-12-10,paid,offline,쇼핑
8868,72,14,66937,2024-02-01,paid,mobile,교육
8869,8000,13,42055,2024-08-16,cancel,offline,의료
8870,9313,46,15435,2024-04-12,paid,offline,외식
8871,9738,21,238915,2024-09-09,paid,mobile,식품
8872,6960,2,46111,2024-03-17,paid,offline,문화
8873,304,8,15327,2024-01-16,paid,offline,주유
8874,2680,4,36834,2024-06-04,paid,online,의료
8875,4994,43,33795,2024-07-08,paid,offline,패션
8876,7377,18,63520,2024-06-07,paid,offline,교육
8877,9244,23,65633,2024-12-09,paid,online,교육
8878,1043,29,55786,2024-11-24,paid,online,패션
8879,3006,21,18940,2024-04-22,paid,online,패션
8880,4173,43,85911,2024-11-08,paid,mobile,의료
8881,4355,4,86311,2024-04-17,paid,offline,의료
8882,9593,24,69435,2024-01-13,paid,online,패션
8883,5699,1,115705,2024-01-23,paid,online,의료
8884,7600,15,13339,2024-11-17,paid,mobile,외식
8885,4755,11,221803,2024-07-09,paid,offline,가전
8886,3130,36,24928,2024-01-25,paid,online,쇼핑
8887,9611,16,311132,2024-04-09,cancel,mobile,여행
8888,4621,29,47922,2024-01-30,paid,offline,주유
8889,6015,24,107573,2024-04-10,cancel,offline,가전
8890,2126,7,41936,2024-05-27,paid,offline,쇼핑
8891,383,17,55430,2024-01-06,paid,mobile,교육
8892,5384,37,8530,2024-06-06,paid,online,주유
8893,5212,44,85770,2024-07-22,paid,online,패션
8894,4856,37,28177,2024-10-29,paid,online,외식
8895,6462,46,73266,2024-04-15,paid,offline,가전
8896,5640,45,83991,2024-09-13,paid,offline,교육
8897,5823,2,117068,2024-10-11,paid,mobile,외식
8898,2459,22,13963,2024-07-06,paid,mobile,주유
8899,9210,37,21249,2024-12-12,paid,mobile,의료
8900,3170,24,128642,2024-07-13,paid,online,가전
8901,3766,16,50933,2024-08-11,paid,offline,문화
8902,4891,10,13891,2024-04-23,refund,online,주유
8903,5821,30,87255,2024-05-06,paid,offline,교육
8904,7168,34,34571,2024-09-23,paid,mobile,주유
8905,2534,6,168039,2024-12-20,paid,online,가전
8906,5362,47,38138,2024-07-23,cancel,mobile,외식
8907,9942,49,34961,2024-11-10,paid,offline,식품
8908,5337,27,116410,2024-06-05,paid,offline,가전
8909,1678,4,124489,2024-10-22,paid,offline,문화
8910,218,40,58070,2024-09-29,paid,online,교육
8911,1522,25,83374,2024-08-22,paid,mobile,여행
8912,9325,10,18988,2024-08-26,paid,mobile,교육
8913,9164,8,48829,2024-10-13,paid,offline,식품
8914,7527,43,79166,2024-08-26,paid,offline,쇼핑
8915,2554,36,224251,2024-07-20,paid,offline,가전
8916,4815,8,210378,2024-02-11,paid,offline,가전
8917,6097,47,41307,2024-11-22,paid,offline,의료
8918,8142,8,248926,2024-09-21,paid,mobile,가전
8919,7365,23,12286,2024-07-30,paid,online,식품
8920,5231,7,30475,2024-01-06,paid,offline,패션
8921,2055,24,553590,2024-03-06,paid,offline,가전
8922,7742,13,62493,2024-08-31,paid,online,쇼핑
8923,6795,25,48097,2024-10-03,cancel,online,의료
8924,485,16,108454,2024-01-13,cancel,online,쇼핑
8925,8867,12,66791,2024-08-25,paid,online,교육
8926,7892,39,49634,2024-10-06,paid,offline,식품
8927,6786,36,23173,2024-03-08,paid,mobile,외식
8928,510,36,141886,2024-09-20,cancel,online,가전
8929,7929,18,66844,2024-07-16,paid,online,외식
8930,4334,17,86413,2024-01-18,paid,offline,가전
8931,3205,21,116324,2024-05-04,paid,online,의료
8932,4909,49,42391,2024-09-23,paid,offline,패션
8933,2443,7,32426,2024-12-22,paid,mobile,주유
8934,1741,10,239749,2024-07-11,cancel,mobile,가전
8935,6279,18,493168,2024-03-31,paid,offline,의료
8936,6701,14,50876,2024-08-21,paid,offline,교육
8937,8968,44,15731,2024-08-21,paid,mobile,외식
8938,2018,5,121263,2024-06-22,paid,offline,교육
8939,6634,3,16118,2024-04-05,paid,mobile,식품
8940,7627,22,163635,2024-03-12,paid,mobile,패션
8941,8876,29,94349,2024-01-06,cancel,online,외식
8942,6647,14,29255,2024-07-01,paid,online,외식
8943,5088,23,51609,2024-08-28,paid,offline,외식
8944,6191,3,18784,2024-05-27,paid,online,문화
8945,6760,9,60066,2024-10-18,cancel,offline,주유
8946,8286,7,105988,2024-01-07,paid,mobile,쇼핑
8947,182,24,32992,2024-05-21,paid,offline,교육
8948,5744,15,57957,2024-04-26,paid,mobile,의료
8949,8524,22,373944,2024-06-14,cancel,offline,교육
8950,2941,1,31140,2024-11-19,paid,mobile,문화
8951,6033,48,65421,2024-10-19,paid,online,쇼핑
8952,6519,34,32560,2024-05-02,paid,mobile,식품
8953,5855,7,221030,2024-05-26,paid,mobile,가전
8954,3226,14,194966,2024-12-05,paid,offline,가전
8955,7904,11,15068,2024-03-23,paid,online,주유
8956,9758,25,25610,2024-08-22,paid,online,문화
8957,4120,42,95413,2024-02-19,paid,online,의료
8958,8853,23,65304,2024-04-24,paid,online,교육
8959,4765,28,96189,2024-07-12,paid,mobile,의료
8960,6552,38,81660,2024-06-18,cancel,online,의료
8961,5767,46,52140,2024-12-24,paid,offline,교육
8962,7013,10,24214,2024-08-20,cancel,mobile,패션
8963,4916,21,68527,2024-07-20,paid,online,식품
8964,8510,17,46177,2024-04-17,cancel,mobile,쇼핑
8965,7060,37,29852,2024-12-08,paid,offline,의료
8966,6707,6,57790,2024-03-14,cancel,offline,쇼핑
8967,8757,22,97703,2024-12-26,paid,offline,가전
8968,1052,7,18011,2024-01-27,cancel,mobile,주유
8969,2254,40,71098,2024-05-21,paid,mobile,교육
8970,6310,22,41121,2024-07-18,paid,offline,패션
8971,8159,37,566733,2024-05-04,paid,online,여행
8972,666,39,19134,2024-11-17,paid,mobile,식품
8973,7310,40,154484,2024-11-25,paid,offline,패션
8974,149,50,78394,2024-11-29,paid,online,교육
8975,6989,50,76446,2024-03-30,paid,mobile,쇼핑
8976,3362,28,25575,2024-03-18,cancel,online,쇼핑
8977,4475,42,68774,2024-08-14,paid,offline,가전
8978,9037,27,47410,2024-01-11,paid,online,패션
8979,5284,42,62286,2024-09-14,refund,online,의료
8980,4957,4,234987,2024-07-20,paid,offline,여행
8981,8071,48,64895,2024-12-16,paid,mobile,문화
8982,7983,1,32586,2024-07-04,paid,offline,패션
8983,4706,11,51416,2024-07-23,paid,mobile,쇼핑
8984,6434,40,95043,2024-12-01,paid,offline,교육
8985,6036,45,71307,2024-06-28,paid,online,의료
8986,3853,23,122766,2024-04-14,paid,offline,가전
8987,9275,21,242981,2024-09-16,paid,online,쇼핑
8988,7154,42,52579,2024-10-07,cancel,mobile,문화
8989,6305,14,61297,2024-06-20,paid,online,교육
8990,4802,12,34909,2024-09-26,paid,offline,주유
8991,2667,37,110402,2024-04-09,paid,online,패션
8992,6023,23,55902,2024-10-26,paid,mobile,교육
8993,7148,43,48208,2024-10-28,paid,offline,패션
8994,8151,11,22729,2024-11-04,paid,mobile,식품
8995,2442,18,283150,2024-02-10,cancel,online,교육
8996,964,36,76855,2024-01-18,paid,online,외식
8997,3925,41,134510,2024-04-11,paid,offline,여행
8998,5501,38,70623,2024-11-07,paid,online,패션
8999,8880,23,37011,2024-04-26,paid,offline,문화
9000,6450,18,16469,2024-12-10,paid,mobile,의료
9001,4742,41,91590,2024-04-21,paid,online,여행
9002,2493,41,429093,2024-10-11,paid,offline,가전
9003,6239,50,29748,2024-09-20,paid,online,패션
9004,157,9,116335,2024-10-31,paid,mobile,문화
9005,8897,39,32309,2024-07-12,paid,offline,주유
9006,610,5,29278,2024-06-26,paid,offline,가전
9007,8246,46,28374,2024-10-26,paid,offline,외식
9008,619,49,17158,2024-10-30,paid,online,문화
9009,4017,26,137021,2024-03-16,paid,offline,여행
9010,8442,2,214532,2024-09-08,paid,online,쇼핑
9011,4256,30,32451,2024-09-05,paid,mobile,교육
9012,7274,20,22791,2024-07-23,paid,offline,쇼핑
9013,1449,11,24823,2024-04-22,paid,offline,의료
9014,4908,30,71616,2024-10-09,paid,offline,의료
9015,7734,6,73698,2024-09-11,paid,mobile,식품
9016,1397,20,98798,2024-07-26,paid,offline,문화
9017,1518,11,30751,2024-12-28,paid,mobile,식품
9018,9940,31,52878,2024-04-27,paid,online,쇼핑
9019,5753,7,48967,2024-06-03,paid,online,의료
9020,1329,32,95083,2024-08-06,refund,mobile,쇼핑
9021,7060,50,60400,2024-06-14,paid,online,문화
9022,1373,47,49620,2024-02-25,paid,offline,문화
9023,2218,20,7570,2024-11-23,refund,offline,주유
9024,2307,2,56024,2024-09-29,paid,mobile,여행
9025,6933,10,51295,2024-12-15,paid,online,주유
9026,619,5,38252,2024-11-25,cancel,offline,가전
9027,2905,48,7290,2024-09-30,cancel,online,외식
9028,5144,43,67934,2024-11-05,paid,offline,교육
9029,8080,18,42738,2024-03-22,paid,mobile,문화
9030,1903,8,310524,2024-07-21,paid,online,가전
9031,728,41,239113,2024-08-16,paid,online,가전
9032,4885,28,19354,2024-12-08,cancel,offline,주유
9033,9267,21,58894,2024-08-31,paid,offline,교육
9034,2062,38,84355,2024-02-19,paid,offline,가전
9035,6109,29,37801,2024-02-29,paid,offline,의료
9036,2953,27,36356,2024-09-26,paid,mobile,주유
9037,425,42,159431,2024-09-22,paid,mobile,패션
9038,7528,3,6127,2024-07-13,paid,online,외식
9039,2888,24,110857,2024-02-24,paid,mobile,쇼핑
9040,7329,4,28909,2024-02-17,paid,mobile,패션
9041,8479,34,105735,2024-11-25,paid,online,문화
9042,5151,8,49851,2024-01-04,paid,online,식품
9043,9403,48,46061,2024-11-15,paid,offline,패션
9044,1839,16,186027,2024-08-10,paid,mobile,가전
9045,9292,14,189372,2024-03-30,paid,online,패션
9046,4303,41,22198,2024-09-13,paid,offline,주유
9047,1366,16,21210,2024-11-02,paid,online,식품
9048,2980,43,75916,2024-04-23,paid,offline,의료
9049,8678,38,201424,2024-04-18,paid,online,여행
9050,9007,11,34630,2024-04-17,cancel,offline,교육
9051,3132,8,14498,2024-03-01,cancel,online,외식
9052,6791,16,64943,2024-08-21,paid,offline,쇼핑
9053,2739,22,22964,2024-09-30,paid,online,식품
9054,1279,29,66904,2024-12-18,refund,mobile,쇼핑
9055,8732,40,44587,2024-12-23,paid,offline,외식
9056,1921,5,42353,2024-06-05,paid,offline,식품
9057,1980,3,222899,2024-12-31,cancel,online,가전
9058,8392,44,19892,2024-03-24,paid,offline,패션
9059,3774,2,118338,2024-02-18,paid,offline,여행
9060,813,3,111903,2024-05-20,paid,offline,교육
9061,4052,10,383464,2024-03-27,paid,offline,교육
9062,7455,50,8744,2024-09-23,paid,online,주유
9063,6759,27,112859,2024-04-29,cancel,offline,패션
9064,6762,25,11295,2024-07-02,paid,offline,외식
9065,5618,13,15825,2024-05-15,paid,online,주유
9066,4969,16,19299,2024-02-24,paid,offline,주유
9067,7650,24,11478,2024-02-13,paid,offline,문화
9068,7757,10,62453,2024-06-17,paid,mobile,외식
9069,1089,14,40880,2024-06-18,paid,offline,외식
9070,9582,47,167696,2024-04-26,paid,offline,의료
9071,563,14,149086,2024-06-09,paid,mobile,교육
9072,8935,45,101006,2024-12-02,paid,online,쇼핑
9073,9463,44,123074,2024-12-11,paid,online,여행
9074,6959,42,4523,2024-06-02,paid,offline,주유
9075,9101,50,24152,2024-09-11,paid,online,외식
