order_id,user_id,order_date,order_datetime,status,total_amount,items_amount,discount_amount,discount_rate,shipping_fee,payment_method,device,channel,shipping_region,coupon_used,refund_date
22203,18661,16SEP2025,16SEP2025:20:40:42,paid,20100,19000,1900,10.0,3000,kakao,mobile,direct,경기,0,
22204,26909,02AUG2025,02AUG2025:13:45:42,paid,80240,100300,20060,20.0,0,naver,pc,paid_search,인천,0,
22205,30934,21APR2026,21APR2026:07:57:55,cancelled,2412300,2838000,425700,15.0,0,naver,pc,paid_search,경기,0,
22206,46516,01OCT2024,01OCT2024:14:48:21,paid,196945,231700,34755,15.0,0,card,pc,organic,서울,0,
22207,9352,20MAR2026,20MAR2026:01:26:49,paid,296480,370600,74120,20.0,0,card,tablet,direct,충북,0,
22208,32247,16APR2025,16APR2025:05:13:10,paid,88740,104400,15660,15.0,0,naver,mobile,organic,서울,0,
22209,6565,15MAR2025,15MAR2025:23:36:25,paid,235980,248400,12420,5.0,0,transfer,pc,social,경북,0,
22210,28633,17MAY2026,17MAY2026:07:04:12,paid,272400,272400,0,0.0,0,kakao,pc,email,경기,0,
22211,813,01APR2026,01APR2026:18:15:04,paid,32400,29400,0,0.0,3000,kakao,pc,paid_search,경북,0,
22212,14417,21OCT2025,21OCT2025:14:39:31,paid,15200,12200,0,0.0,3000,card,mobile,direct,광주,0,
22213,42634,16SEP2025,16SEP2025:11:20:29,paid,47360,59200,11840,20.0,0,card,mobile,organic,인천,0,
22214,22903,11JUN2025,11JUN2025:16:40:31,refunded,2055040,2163200,108160,5.0,0,kakao,pc,social,서울,0,22JUN2025
22215,43409,09FEB2026,09FEB2026:16:55:16,paid,390560,488200,97640,20.0,0,card,mobile,organic,경기,0,
22216,38385,29JAN2026,29JAN2026:02:33:19,cancelled,56700,56700,0,0.0,0,naver,mobile,direct,전북,0,
22217,30920,25MAY2026,25MAY2026:16:01:23,paid,124000,124000,0,0.0,0,card,mobile,direct,경기,0,
22218,20167,09SEP2025,09SEP2025:22:21:02,paid,127000,127000,0,0.0,0,card,mobile,paid_search,전북,0,
22219,33566,29MAR2026,29MAR2026:01:36:49,paid,934470,1038300,103830,10.0,0,kakao,mobile,paid_search,대전,0,
22220,46767,30MAR2025,30MAR2025:06:04:55,paid,1343100,1343100,0,0.0,0,transfer,pc,email,경기,1,
22221,46545,12NOV2025,12NOV2025:03:10:23,paid,17820,15600,780,5.0,3000,card,mobile,organic,충남,0,
22222,31281,23JUN2026,23JUN2026:05:06:24,paid,122100,122100,0,0.0,0,naver,pc,social,서울,0,
22223,32401,15JUN2024,15JUN2024:04:24:55,paid,137560,144800,7240,5.0,0,card,mobile,organic,서울,0,
22224,5036,14MAR2026,14MAR2026:11:32:26,paid,1294200,1438000,143800,10.0,0,card,mobile,direct,울산,0,
22225,13083,23NOV2025,23NOV2025:11:36:50,paid,9000,6000,0,0.0,3000,naver,mobile,organic,서울,0,
22226,41408,24SEP2024,24SEP2024:03:38:00,paid,99400,99400,0,0.0,0,kakao,mobile,paid_search,전남,0,
22227,16066,08JUL2026,08JUL2026:02:58:45,paid,58720,73400,14680,20.0,0,kakao,mobile,organic,대구,0,
22228,48686,13JAN2026,13JAN2026:08:42:45,paid,2205100,2205100,0,0.0,0,naver,mobile,paid_search,부산,0,
22229,31150,30JAN2026,30JAN2026:09:22:39,paid,165920,195200,29280,15.0,0,transfer,mobile,social,경기,1,
22230,42239,17APR2026,17APR2026:15:10:33,cancelled,37920,47400,9480,20.0,0,card,pc,paid_search,서울,0,
22231,8117,09MAY2025,09MAY2025:09:07:29,paid,30770,36200,5430,15.0,0,naver,pc,paid_search,대구,0,
22232,5586,09JAN2026,09JAN2026:16:00:42,paid,6829700,6829700,0,0.0,0,naver,mobile,organic,울산,0,
22233,42394,16MAR2026,16MAR2026:07:37:35,paid,1837920,2297400,459480,20.0,0,card,mobile,organic,부산,0,
22234,33394,07OCT2025,07OCT2025:13:52:50,paid,30900,30900,0,0.0,0,card,mobile,email,경기,0,
22235,29284,06FEB2026,06FEB2026:19:12:23,paid,1364580,1436400,71820,5.0,0,card,mobile,paid_search,경기,0,
22236,3096,21SEP2025,21SEP2025:14:28:14,paid,604350,711000,106650,15.0,0,transfer,pc,email,충북,0,
22237,16538,21JUN2025,21JUN2025:20:08:52,paid,46300,46300,0,0.0,0,card,mobile,paid_search,충북,0,
22238,41447,10AUG2024,10AUG2024:12:38:45,paid,4245580,4994800,749220,15.0,0,naver,mobile,social,서울,0,
22239,45221,10AUG2024,10AUG2024:08:14:56,paid,61900,61900,0,0.0,0,etc,mobile,organic,경기,0,
22240,7507,02FEB2025,02FEB2025:00:25:47,refunded,56695,66700,10005,15.0,0,naver,pc,social,경기,1,06FEB2025
22241,27027,10OCT2025,10OCT2025:13:25:44,paid,1265400,1332000,66600,5.0,0,transfer,mobile,organic,광주,0,
22242,24,26MAY2026,26MAY2026:05:13:58,paid,165600,165600,0,0.0,0,kakao,tablet,social,서울,0,
22243,4934,12JAN2026,12JAN2026:17:42:25,paid,383200,383200,0,0.0,0,kakao,mobile,social,광주,0,
22244,21427,16NOV2025,16NOV2025:00:16:35,refunded,40700,40700,0,0.0,0,card,pc,organic,강원,0,26NOV2025
22245,3754,16FEB2026,16FEB2026:06:24:54,pending,87840,97600,9760,10.0,0,kakao,pc,direct,경기,0,
22246,12968,10FEB2026,10FEB2026:23:12:01,paid,1651200,1651200,0,0.0,0,card,pc,organic,대구,0,
22247,48739,12JAN2026,12JAN2026:23:13:55,paid,288990,304200,15210,5.0,0,card,mobile,organic,서울,0,
22248,765,12AUG2025,12AUG2025:06:54:34,paid,1675440,1861600,186160,10.0,0,card,mobile,organic,서울,0,
22249,1219,10OCT2025,10OCT2025:22:01:25,paid,9205,7300,1095,15.0,3000,card,mobile,paid_search,경기,0,
22250,5467,03OCT2024,03OCT2024:19:56:59,cancelled,1592100,1592100,0,0.0,0,transfer,pc,organic,서울,0,
22251,5658,08FEB2026,08FEB2026:11:50:54,paid,381800,381800,0,0.0,0,card,pc,paid_search,경기,0,
22252,12173,03OCT2025,03OCT2025:16:02:50,paid,2001600,2502000,500400,20.0,0,card,mobile,direct,인천,0,
22253,25140,24APR2025,24APR2025:18:01:40,paid,124400,124400,0,0.0,0,card,pc,paid_search,충북,0,
22254,9094,11MAY2026,11MAY2026:23:30:57,paid,868160,1085200,217040,20.0,0,naver,mobile,organic,광주,0,
22255,6458,06MAY2026,06MAY2026:03:05:50,paid,69900,69900,0,0.0,0,card,pc,paid_search,서울,0,
22256,24373,16MAR2026,16MAR2026:12:36:54,paid,45520,56900,11380,20.0,0,card,mobile,social,서울,1,
22257,13705,27OCT2024,27OCT2024:07:18:20,refunded,4995,2100,105,5.0,3000,card,mobile,direct,강원,0,10NOV2024
22258,38600,28MAR2026,28MAR2026:09:53:20,paid,1042240,1302800,260560,20.0,0,card,pc,organic,충남,0,
22259,25864,26DEC2025,26DEC2025:05:30:11,cancelled,5389160,5672800,283640,5.0,0,etc,mobile,organic,전북,0,
22260,27357,01OCT2024,01OCT2024:05:17:48,paid,1733745,2039700,305955,15.0,0,card,mobile,organic,서울,0,
22261,34054,25AUG2025,25AUG2025:10:51:19,paid,141780,166800,25020,15.0,0,card,mobile,direct,경기,0,
22262,20921,14OCT2025,14OCT2025:20:19:23,paid,342190,360200,18010,5.0,0,etc,mobile,paid_search,경기,0,
22263,5287,07NOV2024,07NOV2024:07:03:15,paid,2788630,2935400,146770,5.0,0,naver,pc,social,전남,0,
22264,26883,24JAN2025,24JAN2025:18:09:52,paid,245800,245800,0,0.0,0,kakao,pc,email,서울,0,
22265,46478,01JUL2025,01JUL2025:09:52:42,paid,90000,90000,0,0.0,0,transfer,pc,paid_search,대구,0,
22266,13449,01MAY2025,01MAY2025:12:16:51,paid,34560,38400,3840,10.0,0,etc,pc,social,서울,0,
22267,24435,21AUG2024,21AUG2024:07:33:22,pending,3229100,3229100,0,0.0,0,transfer,mobile,paid_search,대구,0,
22268,23553,01MAR2025,01MAR2025:10:58:04,pending,1507400,1507400,0,0.0,0,kakao,pc,social,부산,0,
22269,23198,31MAR2026,31MAR2026:17:13:26,paid,890240,1112800,222560,20.0,0,kakao,mobile,paid_search,경기,0,
22270,42231,14MAR2026,14MAR2026:20:04:09,paid,453920,567400,113480,20.0,0,card,mobile,direct,경기,0,
22271,47824,31OCT2025,31OCT2025:16:47:16,paid,101970,113300,11330,10.0,0,naver,mobile,organic,경기,0,
22272,47816,15DEC2025,15DEC2025:21:24:02,paid,74200,74200,0,0.0,0,card,pc,social,인천,0,
22273,27887,05MAR2026,05MAR2026:09:47:17,paid,7800,4800,0,0.0,3000,transfer,mobile,organic,울산,0,
22274,34583,29MAR2025,29MAR2025:07:27:09,paid,782255,920300,138045,15.0,0,card,pc,social,경기,0,
22275,20184,07MAR2025,07MAR2025:11:47:56,paid,146395,154100,7705,5.0,0,naver,mobile,paid_search,경기,0,
22276,9804,28SEP2024,28SEP2024:07:51:01,paid,93800,93800,0,0.0,0,naver,mobile,paid_search,경기,0,
22277,11293,14MAR2025,14MAR2025:21:08:49,cancelled,54900,54900,0,0.0,0,card,mobile,paid_search,경기,0,
22278,30165,12MAR2026,12MAR2026:02:04:10,paid,885800,885800,0,0.0,0,card,mobile,social,전남,0,
22279,10183,09FEB2026,09FEB2026:20:00:02,paid,81600,102000,20400,20.0,0,naver,pc,paid_search,서울,0,
22280,26456,02AUG2025,02AUG2025:16:41:47,refunded,125210,131800,6590,5.0,0,naver,mobile,paid_search,충남,0,08AUG2025
22281,17824,01NOV2025,01NOV2025:01:19:03,paid,39150,43500,4350,10.0,0,transfer,mobile,social,서울,0,
22282,23744,10JUL2025,10JUL2025:16:12:43,cancelled,54270,60300,6030,10.0,0,card,pc,paid_search,인천,0,
22283,8907,10MAY2025,10MAY2025:15:07:05,paid,1204800,1204800,0,0.0,0,transfer,mobile,paid_search,대구,0,
22284,48038,06JAN2026,06JAN2026:18:34:04,pending,104800,104800,0,0.0,0,card,mobile,organic,경북,1,
22285,23108,31DEC2024,31DEC2024:07:53:39,paid,22665,20700,1035,5.0,3000,naver,mobile,email,경기,0,
22286,8060,26JUN2025,26JUN2025:17:46:03,paid,955655,1124300,168645,15.0,0,card,pc,paid_search,경기,0,
22287,38089,24OCT2024,24OCT2024:11:19:34,paid,70720,88400,17680,20.0,0,card,mobile,social,경북,0,
22288,5734,17FEB2026,17FEB2026:08:30:53,paid,168400,168400,0,0.0,0,card,mobile,social,부산,0,
22289,43973,01JUN2026,01JUN2026:18:19:24,paid,36295,42700,6405,15.0,0,kakao,mobile,social,경기,0,
22290,12651,03JAN2025,03JAN2025:07:46:21,pending,754080,942600,188520,20.0,0,kakao,mobile,organic,경기,0,
22291,39467,03NOV2024,03NOV2024:10:06:20,paid,17800,14800,0,0.0,3000,card,pc,social,서울,0,
22292,21355,30APR2026,30APR2026:15:40:06,paid,1049100,1049100,0,0.0,0,kakao,pc,social,세종,0,
22293,49715,07SEP2025,07SEP2025:00:48:53,paid,42930,47700,4770,10.0,0,card,mobile,direct,전북,0,
22294,47827,07AUG2025,07AUG2025:08:05:48,paid,460800,460800,0,0.0,0,card,mobile,direct,부산,0,
22295,34661,28FEB2026,28FEB2026:17:50:41,pending,2209100,2209100,0,0.0,0,card,pc,email,경기,0,
22296,19694,08JUN2026,08JUN2026:12:16:23,paid,46640,58300,11660,20.0,0,card,mobile,organic,서울,1,
22297,19853,15AUG2025,15AUG2025:13:11:22,paid,542355,570900,28545,5.0,0,card,mobile,direct,서울,0,
22298,10989,16NOV2025,16NOV2025:23:34:58,paid,42300,42300,0,0.0,0,kakao,mobile,organic,경남,1,
22299,38134,17MAR2026,17MAR2026:15:32:47,cancelled,997690,1050200,52510,5.0,0,kakao,pc,organic,광주,0,
22300,7665,01JUN2026,01JUN2026:09:15:31,paid,1824865,2146900,322035,15.0,0,card,mobile,organic,경기,0,
22301,1135,12OCT2025,12OCT2025:01:29:03,paid,395600,395600,0,0.0,0,naver,pc,organic,서울,0,
22302,32921,06JUN2026,06JUN2026:13:44:43,paid,6400,3400,0,0.0,3000,card,mobile,organic,전북,0,
22303,27455,03JUN2026,03JUN2026:20:09:49,paid,326825,384500,57675,15.0,0,card,mobile,paid_search,경기,1,
22304,14016,03MAY2025,03MAY2025:23:09:05,refunded,128000,128000,0,0.0,0,card,mobile,paid_search,부산,0,13MAY2025
22305,39248,22JUN2026,22JUN2026:06:06:42,paid,5070,2300,230,10.0,3000,transfer,mobile,organic,경기,0,
22306,37548,24MAY2026,24MAY2026:13:56:11,paid,19530,17400,870,5.0,3000,card,mobile,paid_search,전북,0,
22307,30208,07JAN2026,07JAN2026:13:52:06,pending,147300,147300,0,0.0,0,kakao,mobile,organic,인천,0,
22308,27645,20JUL2025,20JUL2025:08:21:12,paid,26885,28100,4215,15.0,3000,naver,mobile,organic,인천,1,
22309,30315,02JUL2025,02JUL2025:08:55:59,paid,105995,124700,18705,15.0,0,naver,mobile,social,경기,0,
22310,29323,29NOV2025,29NOV2025:02:33:19,paid,1170800,1170800,0,0.0,0,kakao,mobile,paid_search,충남,0,
22311,23998,04MAR2025,04MAR2025:20:56:59,paid,1824000,1920000,96000,5.0,0,card,mobile,social,경북,0,
22312,17825,31MAY2025,31MAY2025:14:30:17,paid,54700,54700,0,0.0,0,naver,mobile,paid_search,광주,1,
22313,14443,07APR2026,07APR2026:22:34:48,refunded,499290,587400,88110,15.0,0,kakao,mobile,organic,충남,0,09APR2026
22314,23181,08MAR2025,08MAR2025:16:44:30,cancelled,72000,80000,8000,10.0,0,card,mobile,paid_search,경기,0,
22315,17757,24JUN2026,24JUN2026:15:47:21,paid,71600,71600,0,0.0,0,transfer,mobile,organic,경기,0,
22316,16563,28APR2026,28APR2026:13:12:51,paid,1384990,1629400,244410,15.0,0,card,mobile,direct,대구,0,
22317,35921,29MAY2026,29MAY2026:15:50:11,paid,33840,42300,8460,20.0,0,naver,pc,direct,인천,0,
22318,34529,22JUN2026,22JUN2026:06:14:15,paid,86400,108000,21600,20.0,0,kakao,pc,social,경기,1,
22319,23297,12APR2026,12APR2026:04:29:22,paid,47360,59200,11840,20.0,0,naver,mobile,social,경기,0,
22320,5012,26MAY2026,26MAY2026:19:32:51,paid,241060,283600,42540,15.0,0,naver,mobile,organic,서울,0,
22321,39910,23NOV2025,23NOV2025:00:33:21,paid,528400,528400,0,0.0,0,kakao,mobile,paid_search,서울,0,
22322,30345,31DEC2024,31DEC2024:04:15:46,paid,365900,365900,0,0.0,0,transfer,mobile,organic,경기,0,
22323,20723,20JUN2025,20JUN2025:12:36:09,paid,1972080,2465100,493020,20.0,0,card,pc,paid_search,전북,0,
22324,1821,05AUG2025,05AUG2025:19:06:34,paid,40500,40500,0,0.0,0,naver,mobile,email,대전,0,
22325,41937,21SEP2024,21SEP2024:09:56:28,cancelled,3824640,4780800,956160,20.0,0,kakao,mobile,social,부산,0,
22326,45718,12NOV2025,12NOV2025:08:57:21,paid,1035785,1090300,54515,5.0,0,etc,pc,direct,서울,0,
22327,1143,17FEB2026,17FEB2026:08:51:32,paid,4330,1400,70,5.0,3000,card,mobile,paid_search,경기,0,
22328,10410,07MAR2026,07MAR2026:18:10:03,paid,1849680,2312100,462420,20.0,0,card,tablet,direct,경남,0,
22329,42867,27MAR2026,27MAR2026:20:14:20,pending,2248800,2811000,562200,20.0,0,card,pc,social,경기,0,
22330,8935,22FEB2026,22FEB2026:11:30:56,paid,4600500,4600500,0,0.0,0,card,pc,email,전북,0,
22331,34686,03FEB2026,03FEB2026:19:42:45,pending,53820,59800,5980,10.0,0,card,pc,paid_search,충남,0,
22332,33376,11DEC2024,11DEC2024:16:13:53,paid,1285500,1285500,0,0.0,0,kakao,mobile,direct,세종,0,
22333,2471,06MAY2025,06MAY2025:06:16:43,paid,4741045,5577700,836655,15.0,0,card,mobile,organic,서울,0,
22334,9075,29NOV2024,29NOV2024:00:14:49,paid,5194400,5194400,0,0.0,0,card,mobile,social,경기,0,
22335,5781,24FEB2026,24FEB2026:05:23:04,paid,382850,403000,20150,5.0,0,card,mobile,organic,서울,0,
22336,17158,21FEB2026,21FEB2026:06:07:29,paid,43800,43800,0,0.0,0,naver,mobile,organic,경기,0,
22337,25895,08JAN2026,08JAN2026:20:06:25,paid,790000,790000,0,0.0,0,kakao,mobile,organic,세종,0,
22338,40842,21NOV2024,21NOV2024:17:29:35,paid,221255,260300,39045,15.0,0,card,mobile,paid_search,서울,0,
22339,18808,11APR2026,11APR2026:11:17:05,pending,1109200,1109200,0,0.0,0,card,mobile,organic,전북,0,
22340,22932,16MAY2026,16MAY2026:22:09:32,paid,385900,385900,0,0.0,0,transfer,mobile,organic,서울,0,
22341,14921,17FEB2026,17FEB2026:14:38:42,paid,27480,28800,4320,15.0,3000,card,mobile,organic,충남,0,
22342,38655,19APR2025,19APR2025:01:03:31,pending,2689040,3361300,672260,20.0,0,card,tablet,organic,부산,0,
22343,44633,02MAR2026,02MAR2026:11:29:16,paid,57380,60400,3020,5.0,0,kakao,mobile,paid_search,인천,0,
22344,12730,22SEP2025,22SEP2025:21:52:06,paid,2050800,2050800,0,0.0,0,card,pc,organic,경기,0,
22345,44795,24APR2025,24APR2025:20:28:37,paid,50940,56600,5660,10.0,0,card,pc,social,전남,0,
22346,46783,19SEP2025,19SEP2025:07:07:09,paid,17250,15000,750,5.0,3000,naver,tablet,organic,경기,0,
22347,49935,30SEP2025,30SEP2025:19:09:43,paid,743750,875000,131250,15.0,0,naver,mobile,organic,서울,0,
22348,25577,30JUN2025,30JUN2025:14:42:28,paid,111300,111300,0,0.0,0,kakao,mobile,paid_search,전남,0,
22349,19366,27JAN2025,27JAN2025:02:28:00,paid,31200,28200,0,0.0,3000,kakao,pc,direct,서울,0,
22350,35648,21JUN2026,21JUN2026:18:45:24,paid,450200,450200,0,0.0,0,card,mobile,social,경남,1,
22351,43326,04AUG2025,04AUG2025:08:23:44,cancelled,75780,84200,8420,10.0,0,etc,mobile,email,전북,0,
22352,10102,27JUL2025,27JUL2025:03:04:20,paid,96135,113100,16965,15.0,0,card,mobile,organic,서울,0,
22353,30315,03FEB2025,03FEB2025:21:06:31,cancelled,1674800,1674800,0,0.0,0,card,mobile,social,부산,1,
22354,43987,28JUN2026,28JUN2026:06:49:45,pending,27300,27000,2700,10.0,3000,card,tablet,email,인천,0,
22355,41359,26JAN2026,26JAN2026:00:29:43,paid,62500,62500,0,0.0,0,kakao,mobile,organic,경기,0,
22356,38298,27JUN2026,27JUN2026:05:36:36,paid,1883100,1883100,0,0.0,0,card,pc,paid_search,인천,0,
22357,37333,19FEB2025,19FEB2025:17:45:41,paid,1803190,2121400,318210,15.0,0,kakao,mobile,organic,경기,0,
22358,45339,29JUL2025,29JUL2025:05:45:35,pending,34865,36700,1835,5.0,0,card,mobile,email,경기,1,
22359,35757,01JUL2026,01JUL2026:20:34:17,pending,294700,294700,0,0.0,0,etc,mobile,organic,부산,0,
22360,7927,21MAY2026,21MAY2026:19:30:13,paid,28330,29800,4470,15.0,3000,card,pc,organic,서울,0,
22361,32554,18JAN2026,18JAN2026:10:39:23,paid,9500,6500,0,0.0,3000,card,mobile,paid_search,경기,0,
22362,22154,16JUN2026,16JUN2026:06:07:25,paid,13355,10900,545,5.0,3000,transfer,mobile,social,서울,0,
22363,28615,07APR2026,07APR2026:03:59:34,paid,1635400,1924000,288600,15.0,0,kakao,mobile,organic,서울,0,
22364,32561,15MAY2026,15MAY2026:22:53:58,paid,610160,762700,152540,20.0,0,kakao,mobile,paid_search,부산,0,
22365,22479,23MAR2025,23MAR2025:11:34:45,refunded,73280,91600,18320,20.0,0,naver,mobile,paid_search,전남,0,25MAR2025
22366,23124,07JUL2026,07JUL2026:08:18:05,paid,49810,58600,8790,15.0,0,card,mobile,paid_search,전북,0,
22367,12757,19JAN2026,19JAN2026:03:36:51,cancelled,27700,26000,1300,5.0,3000,card,mobile,paid_search,경기,1,
22368,40507,03JUL2026,03JUL2026:04:38:09,paid,1235600,1235600,0,0.0,0,card,mobile,social,인천,0,
22369,19170,18MAY2025,18MAY2025:03:08:37,paid,36860,38800,1940,5.0,0,card,pc,paid_search,충남,0,
22370,13019,28APR2026,28APR2026:23:08:14,paid,960500,960500,0,0.0,0,card,pc,organic,서울,0,
22371,48121,20FEB2025,20FEB2025:23:51:46,cancelled,5250,2500,250,10.0,3000,transfer,mobile,organic,대전,0,
22372,16742,13NOV2025,13NOV2025:22:26:09,refunded,118000,118000,0,0.0,0,card,pc,paid_search,부산,0,14NOV2025
22373,30295,25MAR2026,25MAR2026:21:53:37,paid,717300,717300,0,0.0,0,kakao,mobile,social,경북,1,
22374,23804,14MAY2026,14MAY2026:06:04:07,paid,3148870,3314600,165730,5.0,0,naver,tablet,paid_search,인천,0,
22375,45160,16MAY2026,16MAY2026:12:30:39,paid,361000,380000,19000,5.0,0,card,pc,paid_search,경기,1,
22376,17391,10DEC2025,10DEC2025:16:00:34,paid,525500,525500,0,0.0,0,card,mobile,direct,광주,0,
22377,9952,08MAY2026,08MAY2026:09:44:23,refunded,60180,70800,10620,15.0,0,naver,mobile,direct,서울,0,19MAY2026
22378,33371,30JUN2026,30JUN2026:00:26:51,pending,328600,328600,0,0.0,0,card,mobile,email,서울,0,
22379,28590,06JUN2026,06JUN2026:09:25:53,paid,959300,959300,0,0.0,0,card,mobile,email,인천,0,
22380,46124,26MAR2026,26MAR2026:00:01:36,paid,33400,33400,0,0.0,0,naver,pc,organic,경북,0,
22381,33952,31MAY2026,31MAY2026:09:32:02,refunded,29100,26100,0,0.0,3000,card,mobile,social,경기,0,08JUN2026
22382,7994,09AUG2025,09AUG2025:04:25:56,paid,4163470,4382600,219130,5.0,0,transfer,mobile,direct,서울,0,
22383,24531,27MAY2025,27MAY2025:00:45:18,cancelled,148295,156100,7805,5.0,0,naver,pc,organic,경북,0,
22384,7894,26MAR2026,26MAR2026:15:30:37,paid,2265085,2384300,119215,5.0,0,card,mobile,organic,전북,0,
22385,28299,16NOV2024,16NOV2024:18:52:17,paid,1446300,1446300,0,0.0,0,kakao,mobile,paid_search,경기,0,
22386,20249,07NOV2024,07NOV2024:19:26:55,paid,9120,6800,680,10.0,3000,kakao,mobile,organic,서울,0,
22387,7586,12APR2026,12APR2026:12:35:46,paid,601035,707100,106065,15.0,0,transfer,pc,paid_search,서울,0,
22388,1686,21NOV2025,21NOV2025:20:26:09,paid,1958710,2061800,103090,5.0,0,naver,mobile,social,대구,0,
22389,12579,23JUL2025,23JUL2025:18:16:20,paid,175270,206200,30930,15.0,0,kakao,mobile,social,경남,0,
22390,1406,22MAR2026,22MAR2026:05:44:39,paid,44710,52600,7890,15.0,0,card,pc,social,서울,0,
22391,20778,22MAY2026,22MAY2026:08:22:44,paid,64600,64600,0,0.0,0,naver,pc,organic,경기,0,
22392,22000,08MAY2025,08MAY2025:20:24:53,paid,95380,100400,5020,5.0,0,kakao,mobile,social,전남,0,
22393,29030,24APR2025,24APR2025:06:59:56,paid,10905,9300,1395,15.0,3000,kakao,tablet,direct,부산,0,
22394,1072,30MAY2026,30MAY2026:20:47:17,paid,14400,12000,600,5.0,3000,card,tablet,email,강원,0,
22395,39134,14NOV2025,14NOV2025:20:18:36,paid,23800,20800,0,0.0,3000,card,mobile,organic,충남,0,
22396,1354,08FEB2025,08FEB2025:15:24:58,paid,31300,31300,0,0.0,0,card,mobile,direct,세종,1,
22397,12237,17DEC2024,17DEC2024:15:06:45,paid,3639330,4043700,404370,10.0,0,kakao,mobile,organic,경기,0,
22398,29293,24MAR2026,24MAR2026:14:17:11,refunded,30835,29300,1465,5.0,3000,naver,mobile,organic,경기,0,06APR2026
22399,26922,22JUL2025,22JUL2025:05:48:00,paid,118915,139900,20985,15.0,0,card,mobile,organic,경기,0,
22400,22454,06MAR2026,06MAR2026:07:51:58,refunded,47790,53100,5310,10.0,0,card,mobile,email,부산,0,10MAR2026
22401,21302,15APR2026,15APR2026:02:47:02,paid,59500,59500,0,0.0,0,card,pc,organic,경북,0,
22402,47516,26NOV2025,26NOV2025:03:14:17,paid,14115,11700,585,5.0,3000,naver,mobile,paid_search,서울,0,
22403,5989,22JAN2025,22JAN2025:22:13:15,pending,2715385,2858300,142915,5.0,0,card,pc,social,대전,0,
22404,12242,31MAY2025,31MAY2025:15:27:30,paid,4063720,4277600,213880,5.0,0,transfer,mobile,paid_search,부산,0,
22405,8920,15APR2026,15APR2026:06:03:51,paid,189805,223300,33495,15.0,0,card,pc,social,인천,0,
22406,16781,26MAR2026,26MAR2026:02:40:44,paid,880000,880000,0,0.0,0,card,mobile,direct,인천,0,
22407,40186,10MAY2026,10MAY2026:01:18:00,paid,11280,9200,920,10.0,3000,kakao,mobile,organic,경기,0,
22408,23377,10JUL2024,10JUL2024:01:26:54,paid,76800,76800,0,0.0,0,naver,mobile,direct,경기,0,
22409,4822,06OCT2025,06OCT2025:04:29:54,paid,82240,102800,20560,20.0,0,transfer,mobile,email,서울,0,
